"Time";"Sensor_Raw";"Voltage";"Distance_mm";"Label";"Q1";"Q3";"IQR";"Lower_Bound";"Upper_Bound"
"22:18:48.309";"1981";"1596";"35";"3,5cm";"1979,00";"1987,50";"8,50";"1966,250";"2000,250"
"22:18:48.809";"1987";"1601";"35";"3,5cm";"1979,00";"1987,50";"8,50";"1966,250";"2000,250"
"22:18:49.309";"1988";"1602";"35";"3,5cm";"1979,00";"1987,50";"8,50";"1966,250";"2000,250"
"22:18:49.809";"1990";"1604";"35";"3,5cm";"1979,00";"1987,50";"8,50";"1966,250";"2000,250"
"22:18:50.309";"1983";"1598";"35";"3,5cm";"1979,00";"1987,50";"8,50";"1966,250";"2000,250"
"22:18:50.808";"1973";"1590";"35";"3,5cm";"1979,00";"1987,50";"8,50";"1966,250";"2000,250"
"22:18:51.309";"1978";"1594";"35";"3,5cm";"1979,00";"1987,50";"8,50";"1966,250";"2000,250"
"22:18:51.809";"1983";"1598";"35";"3,5cm";"1979,00";"1987,50";"8,50";"1966,250";"2000,250"
"22:18:52.309";"1985";"1600";"35";"3,5cm";"1979,00";"1987,50";"8,50";"1966,250";"2000,250"
"22:18:52.809";"1975";"1592";"35";"3,5cm";"1979,00";"1987,50";"8,50";"1966,250";"2000,250"
"22:18:53.309";"1979";"1595";"35";"3,5cm";"1979,00";"1987,50";"8,50";"1966,250";"2000,250"
"22:18:53.809";"1983";"1598";"35";"3,5cm";"1979,00";"1987,50";"8,50";"1966,250";"2000,250"
"22:18:54.309";"1979";"1595";"35";"3,5cm";"1979,00";"1987,50";"8,50";"1966,250";"2000,250"
"22:18:54.809";"1983";"1598";"35";"3,5cm";"1979,00";"1987,50";"8,50";"1966,250";"2000,250"
"22:19:37.319";"1966";"1584";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:19:37.809";"1979";"1595";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:19:38.308";"1985";"1600";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:19:38.809";"1971";"1588";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:19:39.308";"1991";"1604";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:19:39.809";"1983";"1598";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:19:40.308";"1981";"1596";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:19:40.809";"1973";"1590";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:19:41.309";"1982";"1597";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:19:41.808";"1975";"1592";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:19:42.308";"1972";"1589";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:19:42.809";"1967";"1585";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:19:43.309";"1983";"1598";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:19:43.809";"1968";"1586";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:19:44.309";"1968";"1586";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:19:44.809";"1979";"1595";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:19:45.308";"1978";"1594";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:19:45.809";"1974";"1591";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:19:46.308";"1970";"1588";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:19:46.809";"1969";"1587";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:19:47.308";"1983";"1598";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:19:47.808";"1983";"1598";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:19:48.308";"1984";"1599";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:19:48.809";"1982";"1597";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:19:49.310";"1981";"1596";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:19:49.809";"1975";"1592";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:19:50.309";"1990";"1604";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:19:50.809";"1971";"1588";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:19:51.309";"1969";"1587";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:19:51.809";"1983";"1598";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:19:52.309";"1979";"1595";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:19:52.809";"1980";"1596";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:19:53.309";"1985";"1600";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:19:53.809";"1980";"1596";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:19:54.309";"1969";"1587";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:19:54.809";"1981";"1596";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:19:55.309";"1984";"1599";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:19:55.809";"1980";"1596";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:19:56.309";"1969";"1587";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:19:56.809";"1980";"1596";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:19:57.309";"1975";"1592";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:19:57.809";"1974";"1591";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:19:58.309";"1971";"1588";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:19:58.809";"1973";"1590";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:19:59.309";"1969";"1587";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:19:59.809";"1971";"1588";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:20:00.309";"1973";"1590";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:20:00.809";"1979";"1595";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:20:01.309";"1981";"1596";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:20:01.809";"1979";"1595";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:20:02.309";"1981";"1596";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:20:02.809";"1984";"1599";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:20:03.309";"1984";"1599";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:20:03.809";"1978";"1594";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:20:04.309";"1975";"1592";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:20:04.808";"1973";"1590";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:20:05.309";"1983";"1598";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:20:05.809";"1990";"1604";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:20:06.309";"1978";"1594";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:20:06.809";"1968";"1586";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:20:07.309";"1984";"1599";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:20:07.809";"1972";"1589";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:20:08.309";"1971";"1588";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:20:08.809";"1983";"1598";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:20:09.309";"1981";"1596";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:20:09.809";"1981";"1596";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:20:10.309";"1970";"1588";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:20:10.809";"1974";"1591";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:20:11.309";"1985";"1600";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:20:11.809";"1983";"1598";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:20:12.309";"1974";"1591";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:20:12.809";"1971";"1588";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:20:13.309";"1975";"1592";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:20:13.809";"1987";"1601";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:20:14.309";"1968";"1586";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:20:14.809";"1975";"1592";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:20:15.309";"1979";"1595";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:20:15.809";"1985";"1600";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:20:16.309";"1983";"1598";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:20:16.809";"1979";"1595";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:20:17.309";"1967";"1585";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:20:17.809";"1982";"1597";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:20:18.309";"1979";"1595";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:20:18.809";"1978";"1594";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:20:19.309";"1983";"1598";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:20:19.809";"1984";"1599";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:20:20.309";"1974";"1591";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:20:20.809";"1968";"1586";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:20:21.309";"1990";"1604";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:20:21.810";"1975";"1592";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:20:22.309";"1992";"1605";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:20:22.809";"1974";"1591";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:20:23.309";"1978";"1594";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:20:23.809";"1975";"1592";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:20:24.310";"1975";"1592";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:20:24.809";"1975";"1592";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:20:25.310";"1978";"1594";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:20:25.810";"1975";"1592";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:20:26.309";"1979";"1595";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:20:26.810";"1979";"1595";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:20:27.309";"1984";"1599";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:20:27.809";"1969";"1587";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:20:28.310";"1982";"1597";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:20:28.809";"1971";"1588";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:20:29.309";"1983";"1598";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:20:29.809";"1982";"1597";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:20:30.309";"1984";"1599";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:20:30.809";"1979";"1595";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:20:31.310";"1975";"1592";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:20:31.810";"1981";"1596";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:20:32.309";"1984";"1599";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:20:32.809";"1968";"1586";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:20:33.310";"1975";"1592";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:20:33.810";"1989";"1603";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:20:34.309";"1983";"1598";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:20:34.810";"1979";"1595";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:20:35.309";"1983";"1598";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:20:35.809";"1966";"1584";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:20:36.309";"1974";"1591";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:20:36.810";"1983";"1598";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"22:20:37.310";"1982";"1597";"40";"4cm";"1973,00";"1983,00";"10,00";"1958,000";"1998,000"
"21:36:43.381";"1968";"1586";"999";"inf";"1966,00";"1969,00";"3,00";"1961,500";"1973,500"
"21:36:43.882";"1968";"1586";"999";"inf";"1966,00";"1969,00";"3,00";"1961,500";"1973,500"
"21:36:44.382";"1968";"1586";"999";"inf";"1966,00";"1969,00";"3,00";"1961,500";"1973,500"
"21:36:44.882";"1971";"1588";"999";"inf";"1966,00";"1969,00";"3,00";"1961,500";"1973,500"
"21:36:45.381";"1965";"1584";"999";"inf";"1966,00";"1969,00";"3,00";"1961,500";"1973,500"
"21:36:45.882";"1968";"1586";"999";"inf";"1966,00";"1969,00";"3,00";"1961,500";"1973,500"
"21:36:46.382";"1969";"1587";"999";"inf";"1966,00";"1969,00";"3,00";"1961,500";"1973,500"
"21:36:46.882";"1969";"1587";"999";"inf";"1966,00";"1969,00";"3,00";"1961,500";"1973,500"
"21:36:47.382";"1969";"1587";"999";"inf";"1966,00";"1969,00";"3,00";"1961,500";"1973,500"
"21:36:47.882";"1968";"1586";"999";"inf";"1966,00";"1969,00";"3,00";"1961,500";"1973,500"
"21:36:48.382";"1964";"1583";"999";"inf";"1966,00";"1969,00";"3,00";"1961,500";"1973,500"
"21:36:48.882";"1968";"1586";"999";"inf";"1966,00";"1969,00";"3,00";"1961,500";"1973,500"
"21:36:49.382";"1969";"1587";"999";"inf";"1966,00";"1969,00";"3,00";"1961,500";"1973,500"
"21:36:49.882";"1966";"1584";"999";"inf";"1966,00";"1969,00";"3,00";"1961,500";"1973,500"
"21:36:50.382";"1966";"1584";"999";"inf";"1966,00";"1969,00";"3,00";"1961,500";"1973,500"
"21:36:50.882";"1963";"1582";"999";"inf";"1966,00";"1969,00";"3,00";"1961,500";"1973,500"
"21:36:51.381";"1965";"1584";"999";"inf";"1966,00";"1969,00";"3,00";"1961,500";"1973,500"
"21:36:52.382";"1968";"1586";"999";"inf";"1966,00";"1969,00";"3,00";"1961,500";"1973,500"
"21:36:52.882";"1973";"1590";"999";"inf";"1966,00";"1969,00";"3,00";"1961,500";"1973,500"
"21:36:53.382";"1969";"1587";"999";"inf";"1966,00";"1969,00";"3,00";"1961,500";"1973,500"
"21:36:53.882";"1968";"1586";"999";"inf";"1966,00";"1969,00";"3,00";"1961,500";"1973,500"
"21:36:54.381";"1969";"1587";"999";"inf";"1966,00";"1969,00";"3,00";"1961,500";"1973,500"
"21:36:54.881";"1968";"1586";"999";"inf";"1966,00";"1969,00";"3,00";"1961,500";"1973,500"
"21:36:55.882";"1968";"1586";"999";"inf";"1966,00";"1969,00";"3,00";"1961,500";"1973,500"
"21:36:56.381";"1967";"1585";"999";"inf";"1966,00";"1969,00";"3,00";"1961,500";"1973,500"
"21:36:56.882";"1968";"1586";"999";"inf";"1966,00";"1969,00";"3,00";"1961,500";"1973,500"
"21:36:57.382";"1963";"1582";"999";"inf";"1966,00";"1969,00";"3,00";"1961,500";"1973,500"
"21:36:57.882";"1967";"1585";"999";"inf";"1966,00";"1969,00";"3,00";"1961,500";"1973,500"
"21:36:58.383";"1969";"1587";"999";"inf";"1966,00";"1969,00";"3,00";"1961,500";"1973,500"
"21:36:58.883";"1968";"1586";"999";"inf";"1966,00";"1969,00";"3,00";"1961,500";"1973,500"
"21:36:59.382";"1964";"1583";"999";"inf";"1966,00";"1969,00";"3,00";"1961,500";"1973,500"
"21:36:59.882";"1971";"1588";"999";"inf";"1966,00";"1969,00";"3,00";"1961,500";"1973,500"
"21:37:00.382";"1968";"1586";"999";"inf";"1966,00";"1969,00";"3,00";"1961,500";"1973,500"
"21:37:00.882";"1970";"1588";"999";"inf";"1966,00";"1969,00";"3,00";"1961,500";"1973,500"
"21:37:01.382";"1968";"1586";"999";"inf";"1966,00";"1969,00";"3,00";"1961,500";"1973,500"
"21:37:01.882";"1968";"1586";"999";"inf";"1966,00";"1969,00";"3,00";"1961,500";"1973,500"
"21:37:02.882";"1963";"1582";"999";"inf";"1966,00";"1969,00";"3,00";"1961,500";"1973,500"
"21:37:03.382";"1968";"1586";"999";"inf";"1966,00";"1969,00";"3,00";"1961,500";"1973,500"
"21:37:03.882";"1966";"1584";"999";"inf";"1966,00";"1969,00";"3,00";"1961,500";"1973,500"
"21:37:04.383";"1966";"1584";"999";"inf";"1966,00";"1969,00";"3,00";"1961,500";"1973,500"
"21:37:04.882";"1968";"1586";"999";"inf";"1966,00";"1969,00";"3,00";"1961,500";"1973,500"
"21:37:05.383";"1968";"1586";"999";"inf";"1966,00";"1969,00";"3,00";"1961,500";"1973,500"
"21:37:06.883";"1966";"1584";"999";"inf";"1966,00";"1969,00";"3,00";"1961,500";"1973,500"
"21:37:07.382";"1967";"1585";"999";"inf";"1966,00";"1969,00";"3,00";"1961,500";"1973,500"
"21:37:07.882";"1967";"1585";"999";"inf";"1966,00";"1969,00";"3,00";"1961,500";"1973,500"
"21:37:08.382";"1967";"1585";"999";"inf";"1966,00";"1969,00";"3,00";"1961,500";"1973,500"
"21:37:08.882";"1969";"1587";"999";"inf";"1966,00";"1969,00";"3,00";"1961,500";"1973,500"
"21:37:09.382";"1965";"1584";"999";"inf";"1966,00";"1969,00";"3,00";"1961,500";"1973,500"
"21:37:10.382";"1971";"1588";"999";"inf";"1966,00";"1969,00";"3,00";"1961,500";"1973,500"
"21:37:10.883";"1973";"1590";"999";"inf";"1966,00";"1969,00";"3,00";"1961,500";"1973,500"
"21:37:11.383";"1967";"1585";"999";"inf";"1966,00";"1969,00";"3,00";"1961,500";"1973,500"
"21:37:12.882";"1971";"1588";"999";"inf";"1966,00";"1969,00";"3,00";"1961,500";"1973,500"
"21:37:13.382";"1965";"1584";"999";"inf";"1966,00";"1969,00";"3,00";"1961,500";"1973,500"
"21:37:13.882";"1968";"1586";"999";"inf";"1966,00";"1969,00";"3,00";"1961,500";"1973,500"
"21:37:14.382";"1968";"1586";"999";"inf";"1966,00";"1969,00";"3,00";"1961,500";"1973,500"
"21:37:14.884";"1962";"1581";"999";"inf";"1966,00";"1969,00";"3,00";"1961,500";"1973,500"
